,node_1,node_2
59603,3128,43856
59573,3128,17235
59572,3128,7252
59571,3128,21652
59570,3128,15209
59569,3128,13129
59615,3128,16396
59568,3128,45307
59582,3128,6012
59583,3128,26772
59584,3128,9767
59616,3128,34254
59618,3128,40861
59619,3128,3243
59525,3128,19743
59526,3128,37828
59527,3128,49194
59617,3128,36961
59592,3128,9788
59585,3128,44786
59591,3128,17404
59590,3128,13367
59589,3128,24663
59588,3128,28866
59587,3128,38789
59586,3128,20030
59567,3128,23527
59574,3128,6209
59610,3128,7328
59614,3128,4565
59564,3128,9147
59565,3128,24186
59566,3128,42677
59626,3128,22652
59613,3128,40131
59612,3128,18673
59611,3128,46734
59528,3128,39759
59609,3128,25352
59608,3128,52446
59607,3128,9824
59625,3128,22446
59604,3128,48479
59606,3128,50591
59624,3128,6929
59623,3128,53639
59622,3128,43584
59621,3128,16389
59605,3128,19049
59563,3128,49137
121924,19711,20119
121923,19711,29135
121922,19711,25124
121925,19711,36226
121921,19711,12982
121927,19711,9204
121920,19711,36209
121919,19711,12356
121918,19711,44926
121917,19711,15646
121916,19711,40546
121915,19711,14634
121914,19711,33345
121913,19711,21945
121912,19711,9071
121911,19711,17067
121910,19711,41953
121909,19711,37036
121926,19711,7815
121935,19711,14748
121928,19711,17096
121929,19711,29763
121933,19711,42333
121932,19711,27463
268968,16643,49260
268969,16643,27168
268970,16643,32749
268971,16643,21764
268972,16643,21765
268973,16643,43687
268974,16643,25631
121931,19711,46297
121930,19711,52793
268975,16643,30427
268976,16643,29763
268977,16643,26366
121934,19711,15087
268978,16643,15320
121907,19711,8969
121908,19711,37742
44657,26841,40912
121906,19711,7936
268950,16643,49125
44687,26841,39334
44686,26841,3232
44685,26841,19096
44683,26841,20923
44682,26841,26832
44681,26841,47498
44680,26841,48808
268965,16643,33141
268964,16643,35547
268963,16643,37123
268962,16643,44986
268961,16643,48793
268960,16643,38637
268959,16643,51987
268958,16643,49703
268957,16643,54370
268956,16643,53985
268955,16643,52568
268954,16643,20642
268953,16643,51038
268952,16643,21961
44688,26841,44553
44689,26841,36900
44690,26841,45834
44702,26841,38401
268967,16643,52933
268966,16643,39238
44709,26841,43244
44708,26841,11050
44707,26841,33702
44706,26841,33039
44705,26841,28094
44704,26841,43900
44703,26841,29384
44701,26841,37564
44691,26841,43678
44700,26841,15871
44699,26841,47003
44698,26841,46902
44697,26841,42345
44696,26841,41224
44695,26841,18119
44694,26841,44767
44693,26841,6418
44692,26841,37554
268951,16643,32918
268949,16643,17662
121905,19711,48062
268948,16643,25664
121884,19711,10932
121885,19711,23791
121886,19711,28424
121887,19711,35544
121888,19711,48712
121889,19711,49399
121890,19711,13150
121891,19711,34824
121892,19711,43747
121893,19711,30982
121894,19711,9356
121895,19711,22204
121896,19711,50289
121897,19711,25303
121898,19711,24446
121899,19711,26958
121900,19711,39424
121901,19711,16643
121902,19711,19144
121903,19711,36822
121904,19711,34989
121883,19711,38543
44658,26841,32883
44659,26841,42503
44671,26841,29115
268947,16643,35733
44679,26841,25352
44678,26841,31999
44677,26841,35088
44676,26841,49728
44675,26841,15834
44674,26841,37297
44673,26841,32870
44672,26841,2377
44670,26841,47567
44660,26841,28678
44669,26841,35730
44668,26841,31200
44667,26841,24462
44666,26841,4383
44665,26841,19655
44664,26841,17876
44663,26841,53324
44662,26841,2354
44661,26841,16193
44684,26841,26002
44616,26841,43016
268946,16643,50456
268879,16643,19144
268888,16643,43066
268887,16643,53422
268886,16643,26485
268885,16643,19154
268884,16643,24155
268883,16643,20573
268882,16643,26476
268881,16643,23503
268880,16643,43932
268878,16643,44135
268890,16643,22847
268877,16643,27705
268876,16643,35333
268875,16643,35822
268874,16643,52504
268873,16643,33414
268872,16643,33412
268871,16643,28769
268870,16643,11705
268869,16643,45007
268889,16643,23725
268891,16643,39138
44654,26841,26163
268903,16643,44315
268913,16643,35433
268912,16643,43559
268911,16643,18996
268910,16643,39015
268909,16643,26317
268908,16643,38121
268907,16643,50403
268906,16643,35688
