,node_1,node_2
54625,10211,2458
54624,10211,31256
54623,10211,33687
54622,10211,19227
99968,22637,29860
17082,2877,5575
17080,2877,33785
99985,22637,33971
17079,2877,24166
99977,22637,31310
99978,22637,30530
28317,4929,9323
28316,4929,25400
28315,4929,35047
28314,4929,40737
28313,4929,12315
28312,4929,8259
28311,4929,34398
28310,4929,20541
28309,4929,25769
28308,4929,23373
62167,11827,19388
62166,11827,38910
62165,11827,37778
62164,11827,26243
62163,11827,31876
99976,22637,31842
99975,22637,32494
99974,22637,28826
25948,4523,12790
17078,2877,19273
17077,2877,41618
17076,2877,24988
17075,2877,5520
17074,2877,12003
42728,7640,15861
25947,4523,18593
25949,4523,25256
99973,22637,24857
25950,4523,39355
25951,4523,30458
25952,4523,19459
25953,4523,1585
99970,22637,29678
99971,22637,39667
99972,22637,32058
38210,6800,15389
38213,6800,10037
99984,22637,37853
4077,653,34257
4079,653,27164
4080,653,23524
4081,653,14152
4082,653,13260
4083,653,38819
4084,653,24560
4085,653,35045
4086,653,2707
4087,653,4016
4088,653,19263
28327,4929,17480
28326,4929,26420
28325,4929,30012
28324,4929,10508
28323,4929,37546
28322,4929,20288
28321,4929,21187
4078,653,33708
4076,653,33700
28319,4929,28875
4075,653,18784
8778,1430,17509
8779,1430,11636
8780,1430,37182
8781,1430,38435
8782,1430,39987
28330,4929,30128
28329,4929,20225
28328,4929,9663
4066,653,2658
4067,653,21014
4068,653,36592
4069,653,40156
4070,653,22089
4071,653,36378
4072,653,11729
4073,653,17642
4074,653,26488
99983,22637,36078
28320,4929,27346
50345,9220,33205
38202,6800,32977
28318,4929,37961
50344,9220,34408
50343,9220,13406
50342,9220,24166
50341,9220,12683
50340,9220,34990
50339,9220,19649
38203,6800,26554
50347,9220,39920
38204,6800,36574
38205,6800,18392
38206,6800,35622
38207,6800,32140
38208,6800,26916
38209,6800,41574
99982,22637,27480
50346,9220,41584
65931,12679,39273
65937,12679,15135
50348,9220,14415
50349,9220,20516
50350,9220,32591
50351,9220,31944
25931,4523,34089
25932,4523,16673
25933,4523,21915
25934,4523,38330
99979,22637,25076
25285,4393,39153
25296,4393,30963
25284,4393,22260
25292,4393,17769
25297,4393,17944
42204,7537,20245
25293,4393,17131
25289,4393,8818
25291,4393,26610
25290,4393,21258
25294,4393,35689
25295,4393,14619
25286,4393,18565
25287,4393,13355
25288,4393,14609
92948,20211,22314
17184,2890,35280
25298,4393,7967
17200,2890,10547
17194,2890,5671
17195,2890,28187
17196,2890,12626
17197,2890,31856
32335,5700,6962
32336,5700,5955
32337,5700,13486
17198,2890,23236
17199,2890,3900
17201,2890,37294
32323,5700,36263
92939,20211,28244
92940,20211,23421
10522,1733,32086
92115,19935,35169
92125,19935,37278
92116,19935,26146
92124,19935,21351
92123,19935,9434
92117,19935,41569
17193,2890,31540
17192,2890,19406
17191,2890,30948
17190,2890,16962
32325,5700,5851
32326,5700,9008
32327,5700,18272
32328,5700,21291
32329,5700,22860
17180,2890,32756
17181,2890,9378
17182,2890,11331
17183,2890,41486
17185,2890,28039
17186,2890,11827
17187,2890,32825
17188,2890,18548
32330,5700,20780
32331,5700,11787
32332,5700,40139
32333,5700,22797
32334,5700,10893
17189,2890,10426
92118,19935,21052
92122,19935,32944
92121,19935,38050
12117,2008,10359
12119,2008,41156
92947,20211,40166
92946,20211,20756
92945,20211,2873
92944,20211,26305
92955,20211,30638
92956,20211,31546
92943,20211,7897
92942,20211,39100
92133,19935,40431
38257,6803,32357
38258,6803,31756
38259,6803,10337
92132,19935,28262
92131,19935,26197
92130,19935,34156
92129,19935,36502
92128,19935,37097
92941,20211,25591
12118,2008,39826
12116,2008,37023
92120,19935,28414
12115,2008,34830
92119,19935,26958
48396,38042,40029
12098,2008,8328
12099,2008,7359
12100,2008,8062
12101,2008,29282
12102,2008,23674
12103,2008,4340
12104,2008,18820
12105,2008,21677
12106,2008,24724
12107,2008,1608
12108,2008,5270
12109,2008,37925
12110,2008,21231
12111,2008,39320
12112,2008,25934
12113,2008,4285
12114,2008,10476
32324,5700,31690
32322,5700,16863
25299,4393,35856
48382,38042,28550
48376,38042,30642
38251,6803,41237
38252,6803,18711
48377,38042,32897
48378,38042,17144
38253,6803,37437
48379,38042,18192
48380,38042,24766
48381,38042,28768
48383,38042,24074
38238,6803,6980
48384,38042,11473
75273,37469,40511
75272,37469,41479
75271,37469,18778
48385,38042,38457
48386,38042,29621
48387,38042,13993
48388,38042,31784
48389,38042,39643
