,node_1,node_2
2866,252,41085
2865,252,32685
2864,252,19807
2863,252,45776
2862,252,11362
2861,252,44671
2860,252,44719
2859,252,5984
2858,252,26340
2857,252,20607
2258,202,44684
2259,202,15002
2260,202,10115
2879,252,19780
2880,252,21878
2881,252,22581
95916,11121,22307
95927,11121,26783
95926,11121,13133
95925,11121,18442
95924,11121,35083
95923,11121,14645
95922,11121,20221
95921,11121,31039
95920,11121,44474
95919,11121,27748
95918,11121,23432
95917,11121,17688
95915,11121,32537
2882,252,44043
95914,11121,39726
95913,11121,34642
2891,252,21978
2890,252,36844
2889,252,15778
2888,252,2840
2887,252,20194
2886,252,40339
2885,252,7879
2884,252,45462
2883,252,14610
2261,202,4203
2263,202,30192
17963,1701,25418
2264,202,4208
17948,1701,32667
17949,1701,30193
17950,1701,25702
17951,1701,22677
17952,1701,10183
17953,1701,4341
17954,1701,9132
17955,1701,30297
17956,1701,6317
17957,1701,13003
17958,1701,31606
17959,1701,40921
17960,1701,748
17961,1701,31620
58155,6194,43954
58156,6194,10696
58157,6194,5674
58158,6194,17695
58159,6194,32605
58160,6194,2261
58161,6194,3660
58162,6194,24203
58163,6194,36465
58164,6194,8189
17962,1701,44538
17947,1701,19153
17946,1701,22446
17945,1701,713
95912,11121,15855
2265,202,10885
2266,202,36216
2267,202,25243
2268,202,21733
2269,202,31769
2270,202,32304
2271,202,40955
2272,202,38436
2273,202,37152
2274,202,26716
2275,202,18485
95911,11121,36155
17944,1701,4966
2276,202,42124
2277,202,37392
17935,1701,31151
17936,1701,16392
17937,1701,2644
17938,1701,16135
17939,1701,16357
17940,1701,5008
17941,1701,1729
17942,1701,43887
17943,1701,14118
59401,6346,14026
35426,3560,11669
16376,1554,13492
16371,1554,29212
16375,1554,11432
66515,7247,46739
66514,7247,40326
66513,7247,28870
16374,1554,24007
16373,1554,11640
16372,1554,40902
16370,1554,15653
16385,1554,5784
16369,1554,6505
16377,1554,34422
16378,1554,12077
16379,1554,38483
16380,1554,28383
16381,1554,25383
16382,1554,20744
59397,6346,17688
59396,6346,6626
59395,6346,17865
59394,6346,36365
66499,7247,30443
66498,7247,22937
66497,7247,23368
66501,7247,40553
35425,3560,33747
66502,7247,21161
59389,6346,29496
59390,6346,44365
59391,6346,22402
66503,7247,33442
66504,7247,22057
66505,7247,26860
66516,7247,13003
59392,6346,45767
59393,6346,12515
16383,1554,25351
16384,1554,5881
16395,1554,6341
16364,1554,25628
66506,7247,32667
66507,7247,12363
16368,1554,15182
66508,7247,42262
66509,7247,35360
66510,7247,24966
66511,7247,43118
66512,7247,8287
16386,1554,46361
16367,1554,40896
16366,1554,32496
16365,1554,15926
66500,7247,26807
59399,6346,24049
16389,1554,39658
16363,1554,44759
16362,1554,19205
16394,1554,24731
16393,1554,28839
16392,1554,40823
16391,1554,18109
16390,1554,4793
16361,1554,42746
16387,1554,20927
59398,6346,35075
16388,1554,36744
31957,3176,4545
165786,34804,46247
31958,3176,33492
31963,3176,7481
31959,3176,26325
31960,3176,30620
31961,3176,19049
31962,3176,31566
31964,3176,27639
165787,34804,28522
165785,34804,40314
27601,43450,25751
165784,34804,24058
48719,5075,23059
48708,5075,32296
48709,5075,27065
48710,5075,45767
48711,5075,15353
48712,5075,34126
48713,5075,34305
48714,5075,6268
48715,5075,19856
48716,5075,6626
48717,5075,22110
48718,5075,29590
48720,5075,45088
165783,34804,12750
48721,5075,37467
48722,5075,41278
48723,5075,45656
31955,3176,27361
165776,34804,41948
165777,34804,7817
165778,34804,44174
165779,34804,46592
165780,34804,27772
165781,34804,18014
165782,34804,46062
31956,3176,38318
31945,3176,36385
31954,3176,31083
12873,1199,5879
12875,1199,27173
9360,853,29373
9359,853,1466
9358,853,24519
9357,853,32622
9356,853,3607
9355,853,13149
9354,853,17507
9353,853,17662
9352,853,32406
9351,853,1804
9350,853,16163
9349,853,39698
9348,853,42249
12876,1199,22061
12877,1199,24030
12878,1199,44194
12874,1199,2780
12872,1199,31628
12880,1199,1559
12871,1199,46410
12855,1199,24458
9361,853,47217
12856,1199,4087
12857,1199,29116
12858,1199,35011
12859,1199,40261
12860,1199,1774
12861,1199,36220
12862,1199,40805
12863,1199,2139
12864,1199,27947
12865,1199,18210
12866,1199,5320
12867,1199,29618
12868,1199,39461
12869,1199,30205
12870,1199,8444
12879,1199,47481
12881,1199,13098
31953,3176,7755
31934,3176,27960
31936,3176,41513
31937,3176,20750
31938,3176,3964
31939,3176,24369
31940,3176,4091
31941,3176,17735
31942,3176,35736
31943,3176,26512
31944,3176,24466
48706,5075,7015
31946,3176,36312
31947,3176,37888
31948,3176,13861
31949,3176,33755
31950,3176,23966
31951,3176,21961
31952,3176,13782
31935,3176,9427
